time,lat,lon,ele,power,hr,cad
551,-11.6496170,166.9532530,11.2,223,153,88
552,-11.6497030,166.9532630,11.2,214,154,89
553,-11.6497910,166.9532950,11.4,213,153,89
554,-11.6498780,166.9533170,11.4,219,154,88
555,-11.6499640,166.9533380,11.6,225,154,88
556,-11.6500510,166.9533600,11.6,235,154,88
557,-11.6501390,166.9533710,11.8,223,154,89
558,-11.6502260,166.9533920,12.0,214,154,88
559,-11.6503140,166.9534030,12.0,211,154,87
560,-11.6504060,166.9534240,12.2,225,154,86
561,-11.6504940,166.9534030,12.4,217,154,88
562,-11.6505790,166.9533710,12.4,217,154,87
563,-11.6506340,166.9533170,12.6,222,154,87
564,-11.6506070,166.9532310,12.8,217,154,87
565,-11.6505400,166.9531770,13.0,221,155,88
566,-11.6504630,166.9531240,13.0,201,154,88
567,-11.6503810,166.9531020,13.2,216,155,88
568,-11.6502970,166.9530810,13.2,220,155,87
569,-11.6502120,166.9530700,13.4,204,155,88
570,-11.6501290,166.9530490,13.4,204,155,87
571,-11.6500460,166.9530380,13.6,215,155,87
572,-11.6499620,166.9530270,13.6,208,155,88
573,-11.6498770,166.9530060,13.8,205,155,87
574,-11.6497910,166.9529950,13.8,217,155,87
575,-11.6497070,166.9529740,14.0,212,155,87
576,-11.6496210,166.9529630,14.0,206,155,88
577,-11.6495350,166.9529410,14.2,195,155,87
578,-11.6494480,166.9529310,14.2,201,155,87
579,-11.6493620,166.9529310,14.2,194,155,86
580,-11.6492750,166.9529200,14.4,197,155,85
581,-11.6491880,166.9528990,14.4,203,155,84
582,-11.6491020,166.9528880,14.6,208,155,85
583,-11.6490160,166.9528660,14.6,198,155,87
584,-11.6489290,166.9528560,14.8,215,155,87
585,-11.6488440,166.9528340,14.8,204,155,88
586,-11.6487600,166.9528230,14.8,199,154,87
587,-11.6486730,166.9528130,15.0,194,154,86
588,-11.6485860,166.9528130,15.0,199,154,86
589,-11.6485000,166.9527910,15.2,204,154,86
590,-11.6484130,166.9527800,15.2,208,154,88
591,-11.6483250,166.9527590,15.2,218,154,89
592,-11.6482370,166.9527480,15.4,211,154,89
593,-11.6481470,166.9527380,15.4,209,153,89
594,-11.6480650,166.9527050,15.4,214,153,87
595,-11.6480250,166.9526300,15.6,214,153,87
596,-11.6480240,166.9525340,15.6,226,153,89
597,-11.6480430,166.9524370,15.8,210,153,89
598,-11.6480990,166.9523620,15.8,206,153,88
599,-11.6481830,166.9523410,15.6,206,153,88
600,-11.6482760,166.9523190,15.6,211,153,87
601,-11.6483700,166.9523190,15.4,200,153,87
602,-11.6484650,166.9523080,15.4,201,153,87
603,-11.6485600,166.9523080,15.6,203,153,87
604,-11.6486540,166.9523190,15.8,199,153,86
605,-11.6487450,166.9523410,16.0,206,153,86
606,-11.6488350,166.9523510,16.4,204,153,86
607,-11.6489210,166.9523840,17.0,222,152,87
608,-11.6490030,166.9523940,17.4,211,153,89
609,-11.6490830,166.9524160,17.8,165,153,88
610,-11.6491600,166.9524370,18.2,182,152,90
611,-11.6492350,166.9524370,18.6,223,152,89
612,-11.6493070,166.9524590,19.0,221,153,90
613,-11.6493770,166.9524590,19.2,221,153,91
614,-11.6494490,166.9524690,19.4,201,153,90
615,-11.6495180,166.9524690,19.6,212,153,89
616,-11.6495900,166.9524590,19.8,283,153,90
617,-11.6496630,166.9524590,19.8,289,154,90
618,-11.6497360,166.9524590,19.8,231,155,89
619,-11.6498130,166.9524370,20.0,207,155,90
620,-11.6498890,166.9524370,20.0,239,155,91
621,-11.6499670,166.9524260,20.0,237,156,91
622,-11.6500490,166.9524260,20.0,214,156,89
623,-11.6501290,166.9524160,20.0,222,156,88
624,-11.6502110,166.9523940,19.8,216,156,88
625,-11.6502940,166.9523840,19.8,225,156,87
626,-11.6503800,166.9523510,19.6,227,156,87
627,-11.6504630,166.9523190,19.6,218,156,87
628,-11.6505460,166.9522760,19.4,216,156,87
629,-11.6506230,166.9522330,19.2,216,156,87
630,-11.6506840,166.9521470,18.8,213,156,88
631,-11.6507250,166.9520620,18.4,212,156,87
632,-11.6507480,166.9519540,18.0,218,156,88
633,-11.6507600,166.9518470,17.6,204,156,87
634,-11.6507660,166.9517400,17.0,203,155,86
635,-11.6507700,166.9516220,16.6,206,155,85
636,-11.6507780,166.9514930,16.0,197,155,85
637,-11.6507970,166.9513750,15.6,189,155,85
638,-11.6508400,166.9512680,15.2,201,155,85
639,-11.6509070,166.9511600,15.0,209,155,86
640,-11.6509810,166.9510530,14.6,221,155,87
641,-11.6510630,166.9509670,14.4,219,155,89
642,-11.6511480,166.9508710,14.4,209,155,88
643,-11.6512340,166.9507740,14.2,212,155,87
644,-11.6513220,166.9506880,14.0,211,155,88
645,-11.6513990,166.9505920,14.0,201,155,87
646,-11.6514600,166.9504740,13.8,202,155,86
647,-11.6514970,166.9503660,13.8,200,155,85
648,-11.6515150,166.9502270,13.8,209,155,87
649,-11.6515010,166.9501090,13.8,215,155,87
650,-11.6514500,166.9500020,13.6,219,156,88
651,-11.6513620,166.9499270,13.2,216,155,89
652,-11.6512480,166.9498840,12.6,216,156,89
653,-11.6511280,166.9498520,12.0,208,156,89
654,-11.6510060,166.9498190,11.4,202,155,88
655,-11.6508840,166.9497870,10.8,217,155,87
656,-11.6507760,166.9497120,10.2,208,156,89
657,-11.6507180,166.9496050,9.8,209,156,88
658,-11.6507300,166.9494870,9.8,204,156,88
659,-11.6507720,166.9493580,10.0,215,155,88
660,-11.6508230,166.9492400,10.2,216,156,87
661,-11.6508760,166.9491330,10.4,210,155,88
662,-11.6509190,166.9490250,10.6,207,156,87
663,-11.6509690,166.9489180,10.6,223,156,89
664,-11.6510250,166.9488110,10.8,220,156,89
665,-11.6510940,166.9487360,10.8,220,155,90
666,-11.6511850,166.9486610,11.0,211,155,89
667,-11.6512920,166.9486280,10.8,220,155,90
668,-11.6514030,166.9486280,11.0,207,155,90
669,-11.6515120,166.9486610,11.0,206,155,90
670,-11.6516180,166.9486390,10.8,210,156,87
671,-11.6516940,166.9485640,10.6,217,156,88
672,-11.6517280,166.9484570,10.2,209,156,90
673,-11.6516980,166.9483490,10.0,206,156,90
674,-11.6516340,166.9482740,9.8,210,156,89
675,-11.6515330,166.9482310,9.4,214,155,89
676,-11.6514260,166.9482420,9.0,209,155,89
677,-11.6513200,166.9482640,8.8,191,155,86
678,-11.6512140,166.9482740,8.4,212,155,85
679,-11.6511070,166.9482640,8.2,214,155,86
680,-11.6510020,166.9482420,7.8,209,155,87
681,-11.6509070,166.9481890,7.6,180,155,86
682,-11.6508680,166.9480920,7.2,180,155,86
683,-11.6509120,166.9480060,7.0,188,154,87
684,-11.6510080,166.9479420,6.8,215,154,88
685,-11.6511100,166.9479100,6.4,201,154,91
686,-11.6511990,166.9478670,6.4,204,154,91
687,-11.6512500,166.9477700,6.2,189,154,89
688,-11.6512380,166.9476630,5.8,194,154,89
689,-11.6511690,166.9475880,5.4,196,154,89
690,-11.6510670,166.9475560,5.0,196,154,89
691,-11.6509610,166.9475560,4.6,202,154,89
692,-11.6508560,166.9475770,4.2,202,155,89
693,-11.6507560,166.9476200,3.8,193,154,89
694,-11.6506660,166.9476840,3.4,194,154,88
695,-11.6505810,166.9477590,3.0,189,154,88
696,-11.6504820,166.9478020,2.8,201,154,88
697,-11.6503730,166.9478240,2.4,193,154,88
698,-11.6502650,166.9478240,2.0,190,154,86
699,-11.6501560,166.9478020,1.8,189,154,87
700,-11.6500510,166.9477700,1.6,196,154,88
701,-11.6499510,166.9477380,1.8,199,154,89
702,-11.6498530,166.9476950,1.8,200,154,90
703,-11.6497600,166.9476520,1.8,198,154,90
704,-11.6496730,166.9476090,2.0,186,154,89
705,-11.6495900,166.9475450,2.0,211,154,89
706,-11.6495160,166.9474800,2.0,199,154,89
707,-11.6494550,166.9474270,1.8,195,154,90
708,-11.6494040,166.9473300,1.6,194,153,88
709,-11.6493540,166.9472550,1.4,190,154,90
710,-11.6493000,166.9471800,1.2,190,154,89
711,-11.6492350,166.9471050,1.2,190,153,88
712,-11.6491650,166.9470410,1.2,187,153,88
713,-11.6490910,166.9469760,1.2,187,153,87
714,-11.6490160,166.9469330,1.2,198,153,89
715,-11.6489400,166.9468900,1.2,202,153,90
716,-11.6488650,166.9468260,1.2,208,153,90
717,-11.6487920,166.9467830,1.2,191,153,89
718,-11.6487220,166.9467400,1.2,213,153,90
719,-11.6486550,166.9466870,1.2,206,152,90
720,-11.6485910,166.9466330,1.2,204,153,90
721,-11.6485280,166.9465790,1.2,210,153,89
722,-11.6484660,166.9465260,1.2,219,153,90
723,-11.6484090,166.9464610,1.2,218,153,90
724,-11.6483560,166.9463860,1.2,202,153,88
725,-11.6483090,166.9463110,1.2,197,153,87
726,-11.6482650,166.9462360,1.2,203,153,87
727,-11.6482260,166.9461610,1.2,210,153,87
728,-11.6481890,166.9460640,1.2,218,153,88
729,-11.6481550,166.9459890,1.2,199,153,88
730,-11.6481230,166.9458930,1.2,194,153,87
731,-11.6480930,166.9458070,1.2,212,153,87
732,-11.6480670,166.9457100,1.2,205,153,87
733,-11.6480400,166.9456350,1.2,207,152,87
734,-11.6480160,166.9455490,1.2,197,152,87
735,-11.6479930,166.9454530,1.2,195,152,87
736,-11.6479700,166.9453670,1.2,196,152,87
737,-11.6479490,166.9452700,1.2,196,152,87
738,-11.6479270,166.9451840,1.2,213,152,89
739,-11.6479070,166.9450880,1.2,201,152,89
740,-11.6478870,166.9450130,1.2,215,152,89
741,-11.6478670,166.9449160,1.2,214,152,89
742,-11.6478470,166.9448300,1.2,200,152,89
743,-11.6478280,166.9447340,1.2,209,152,89
744,-11.6478100,166.9446480,1.2,202,152,88
745,-11.6477930,166.9445510,1.2,213,152,89
746,-11.6477780,166.9444660,1.2,202,152,89
747,-11.6477640,166.9443910,1.2,205,152,89
748,-11.6477510,166.9442940,1.2,205,151,89
749,-11.6477410,166.9441970,1.2,208,151,88
750,-11.6477330,166.9441120,1.2,209,152,88
751,-11.6477250,166.9440150,1.2,213,152,89
752,-11.6477190,166.9439290,1.2,206,151,88
753,-11.6477140,166.9438330,1.2,203,151,87
754,-11.6477130,166.9437470,1.2,195,152,87
755,-11.6477110,166.9436500,1.2,192,151,87
756,-11.6477110,166.9435640,1.2,199,152,87
757,-11.6477150,166.9434680,1.2,189,152,87
758,-11.6477190,166.9433820,1.2,197,152,87
759,-11.6477270,166.9433070,1.2,200,152,87
760,-11.6477370,166.9432100,1.2,202,152,88
761,-11.6477470,166.9431250,1.2,196,152,88
762,-11.6477580,166.9430280,1.2,194,152,87
763,-11.6477700,166.9429310,1.0,184,152,87
764,-11.6477820,166.9428460,1.0,195,153,86
765,-11.6477940,166.9427490,1.0,196,153,86
766,-11.6478090,166.9426630,1.0,193,153,87
767,-11.6478230,166.9425880,1.0,193,153,87
768,-11.6478360,166.9424920,1.0,193,152,87
769,-11.6478490,166.9424060,1.0,189,153,86
770,-11.6478610,166.9423090,1.0,207,152,87
771,-11.6478750,166.9422230,1.0,204,152,88
772,-11.6478880,166.9421270,0.8,220,152,89
773,-11.6479020,166.9420410,0.8,206,152,90
774,-11.6479140,166.9419440,0.8,205,152,89
775,-11.6479220,166.9418480,0.8,204,152,88
776,-11.6479270,166.9417620,0.8,205,152,88
777,-11.6479310,166.9416650,0.8,212,152,87
778,-11.6479380,166.9415800,0.8,208,152,88
779,-11.6479410,166.9414830,0.8,199,152,87
780,-11.6479410,166.9413970,1.0,199,151,87
781,-11.6479370,166.9413010,1.0,205,152,86
782,-11.6479300,166.9412150,1.0,201,152,87
783,-11.6479230,166.9411180,1.0,197,152,87
784,-11.6479140,166.9410320,1.2,201,152,89
785,-11.6479060,166.9409360,1.2,191,152,89
786,-11.6478950,166.9408500,1.4,193,152,86
787,-11.6478820,166.9407530,1.4,193,152,86
788,-11.6478670,166.9406780,1.6,214,152,86
789,-11.6478490,166.9405820,1.6,206,152,87
790,-11.6478290,166.9405070,1.8,208,152,88
791,-11.6478090,166.9404210,1.8,215,152,88
792,-11.6477880,166.9403460,2.0,226,152,90
793,-11.6477660,166.9402490,2.0,219,153,91
794,-11.6477420,166.9401740,2.0,210,152,90
795,-11.6477150,166.9400990,2.2,204,153,89
796,-11.6476830,166.9400240,2.2,201,153,89
797,-11.6476520,166.9399490,2.2,197,152,87
798,-11.6476230,166.9398740,2.4,196,153,87
799,-11.6475920,166.9397880,2.4,192,153,86
800,-11.6475570,166.9397130,2.4,202,153,86
801,-11.6475180,166.9396380,2.4,204,152,86
802,-11.6474750,166.9395630,2.4,191,153,87
803,-11.6474300,166.9394870,2.4,207,152,85
804,-11.6473830,166.9394120,2.4,214,152,85
805,-11.6473320,166.9393480,2.4,194,152,88
806,-11.6472790,166.9392730,2.4,261,152,89
807,-11.6472270,166.9391980,2.4,263,153,89
808,-11.6471750,166.9391230,2.4,220,153,84
809,-11.6471210,166.9390580,2.4,227,153,87
810,-11.6470680,166.9389830,2.4,198,153,87
811,-11.6470150,166.9389080,2.4,188,153,85
812,-11.6469700,166.9388330,2.4,191,153,85
813,-11.6469210,166.9387360,2.4,196,153,85
814,-11.6468730,166.9386610,2.4,206,153,86
815,-11.6468250,166.9385860,2.4,219,153,87
816,-11.6467790,166.9385110,2.4,210,153,88
817,-11.6467350,166.9384360,2.4,194,153,86
818,-11.6466880,166.9383610,2.4,206,153,86
819,-11.6466400,166.9382640,2.4,209,153,86
820,-11.6465900,166.9381890,2.4,210,153,86
821,-11.6465430,166.9381140,2.4,232,153,87
822,-11.6464960,166.9380390,2.4,188,153,89
823,-11.6464490,166.9379640,2.4,190,153,87
824,-11.6463980,166.9378890,2.4,193,154,85
825,-11.6463460,166.9378140,2.4,199,154,85
826,-11.6462900,166.9377490,2.4,206,153,86
827,-11.6462240,166.9376740,2.4,210,154,87
828,-11.6461500,166.9376310,2.4,197,154,87
829,-11.6460740,166.9375780,2.4,191,154,83
830,-11.6459960,166.9375350,2.4,197,154,83
831,-11.6459250,166.9374700,2.4,190,155,82
832,-11.6458620,166.9374170,2.4,213,155,84
833,-11.6458080,166.9373310,2.4,198,155,85
834,-11.6457670,166.9372560,2.2,186,156,86
835,-11.6457360,166.9371810,2.2,211,156,86
836,-11.6457120,166.9370950,2.2,201,156,86
837,-11.6456900,166.9369980,2.2,204,156,86
838,-11.6456710,166.9369130,2.2,213,157,87
839,-11.6456530,166.9368370,2.2,197,157,86
840,-11.6456340,166.9367410,2.2,194,157,86
841,-11.6456110,166.9366440,2.2,171,157,85
842,-11.6455840,166.9365690,2.2,186,157,84
843,-11.6455520,166.9364830,2.2,202,157,86
844,-11.6455130,166.9364080,2.2,249,157,87
845,-11.6454660,166.9363330,2.2,224,158,88
846,-11.6454100,166.9362580,2.2,224,157,86
847,-11.6453470,166.9361940,2.2,222,158,86
848,-11.6452800,166.9361290,2.2,209,157,86
849,-11.6452100,166.9360860,2.2,213,157,86
850,-11.6451390,166.9360220,2.2,212,157,86
851,-11.6450650,166.9359790,2.2,204,157,86
852,-11.6449900,166.9359360,2.2,204,157,86
853,-11.6449120,166.9358830,2.2,201,157,86
854,-11.6448360,166.9358400,2.2,211,157,86
855,-11.6447570,166.9357970,2.2,213,157,86
856,-11.6446780,166.9357540,2.2,209,157,87
857,-11.6445960,166.9357220,2.2,199,157,87
858,-11.6445140,166.9356890,2.2,207,157,86
859,-11.6444310,166.9356470,2.2,195,157,84
860,-11.6443460,166.9356250,2.2,200,157,84
861,-11.6442590,166.9355930,2.2,211,157,85
862,-11.6441710,166.9355930,2.2,213,157,87
863,-11.6440810,166.9355820,2.2,204,157,87
864,-11.6439920,166.9355930,2.2,210,157,86
865,-11.6439040,166.9355930,2.2,209,157,87
866,-11.6438170,166.9356140,2.2,192,156,84
867,-11.6437310,166.9356470,2.2,190,156,84
868,-11.6436420,166.9356570,2.2,195,156,84
869,-11.6435570,166.9356680,2.2,201,155,84
870,-11.6434690,166.9356890,2.2,212,156,84
871,-11.6433810,166.9356890,2.2,190,156,84
872,-11.6432920,166.9357000,2.2,208,155,85
873,-11.6432040,166.9357220,2.2,205,155,87
874,-11.6431170,166.9357000,2.2,192,155,86
875,-11.6430360,166.9356570,2.2,263,155,85
876,-11.6429570,166.9356250,2.2,188,155,85
877,-11.6428700,166.9356140,2.4,180,155,86
878,-11.6428010,166.9356570,2.6,200,155,84
879,-11.6427870,166.9357540,3.2,215,155,87
880,-11.6428420,166.9357970,3.8,285,156,88
881,-11.6429060,166.9358400,4.2,213,156,87
882,-11.6429690,166.9358720,4.6,224,156,88
883,-11.6430310,166.9359040,5.0,228,156,87
884,-11.6430940,166.9359360,5.4,236,157,88
885,-11.6431570,166.9359470,5.8,230,157,91
886,-11.6432160,166.9359580,6.2,212,157,90
887,-11.6432760,166.9359790,6.4,207,158,88
888,-11.6433350,166.9359790,6.6,207,158,88
889,-11.6433920,166.9359900,7.0,210,159,87
890,-11.6434480,166.9359900,7.2,204,159,87
891,-11.6435020,166.9359900,7.4,203,159,87
892,-11.6435540,166.9360110,7.8,209,159,87
893,-11.6436060,166.9360110,8.0,221,158,87
894,-11.6436560,166.9360220,8.2,237,159,91
895,-11.6437040,166.9360220,8.4,225,159,92
896,-11.6437500,166.9360540,8.8,220,159,90
897,-11.6437820,166.9360860,9.0,218,159,91
898,-11.6437980,166.9361510,9.2,210,159,90
899,-11.6437990,166.9361940,9.2,215,159,89
900,-11.6437870,166.9362370,9.4,211,159,88
901,-11.6437660,166.9363010,9.4,206,159,87
902,-11.6437390,166.9363440,9.4,203,160,88
903,-11.6437040,166.9363870,9.6,198,160,86
904,-11.6436610,166.9364190,9.6,209,159,87
905,-11.6436090,166.9364620,9.6,213,160,89
906,-11.6435480,166.9364830,9.6,213,160,89
907,-11.6434830,166.9364830,9.6,192,159,87
908,-11.6434170,166.9364620,9.6,194,160,86
909,-11.6433500,166.9364510,9.6,183,160,85
910,-11.6432860,166.9364190,9.6,175,160,87
911,-11.6432200,166.9363870,9.6,210,159,87
912,-11.6431540,166.9363550,9.6,189,159,87
913,-11.6430870,166.9363330,9.6,193,159,90
914,-11.6430230,166.9363010,9.6,218,159,88
915,-11.6429560,166.9362580,9.6,224,159,88
916,-11.6428900,166.9362260,9.6,201,159,87
917,-11.6428230,166.9361940,9.6,205,160,86
918,-11.6427550,166.9361510,9.6,202,159,86
919,-11.6426820,166.9361190,9.6,213,159,87
920,-11.6426080,166.9360860,9.6,204,160,87
921,-11.6425360,166.9360440,9.6,204,159,87
922,-11.6424650,166.9360110,9.6,203,159,86
923,-11.6423940,166.9359580,9.6,205,159,85
924,-11.6423160,166.9359360,9.6,214,159,86
925,-11.6422360,166.9359150,9.6,217,159,86
926,-11.6421540,166.9359360,9.6,207,159,86
927,-11.6420730,166.9359580,9.6,206,159,87
928,-11.6419980,166.9360110,9.4,212,158,86
929,-11.6419230,166.9360540,9.4,215,158,87
930,-11.6418560,166.9360970,9.4,213,158,87
931,-11.6417960,166.9361620,9.6,194,158,86
932,-11.6417340,166.9362260,10.0,195,158,85
933,-11.6416700,166.9362800,10.4,191,158,85
934,-11.6416090,166.9363330,10.8,187,158,85
935,-11.6415500,166.9363760,11.2,191,157,84
936,-11.6414970,166.9364190,11.4,204,157,85
937,-11.6414430,166.9364620,11.8,216,157,86
938,-11.6413930,166.9365160,12.0,196,157,87
939,-11.6413460,166.9365580,12.4,205,156,86
940,-11.6412990,166.9366010,12.4,194,156,86
941,-11.6412510,166.9366340,12.6,195,156,85
942,-11.6412030,166.9366770,12.4,214,155,85
943,-11.6411560,166.9367300,12.4,228,155,86
944,-11.6411240,166.9368050,12.4,242,155,91
945,-11.6411090,166.9368590,12.4,200,155,93
946,-11.6411020,166.9369450,12.4,228,155,93
947,-11.6411040,166.9370200,12.4,228,155,93
948,-11.6411100,166.9370950,12.4,194,156,92
949,-11.6411170,166.9371700,12.4,228,156,89
950,-11.6411250,166.9372560,12.4,223,156,89
951,-11.6411380,166.9373310,12.6,211,156,89
952,-11.6411590,166.9374170,12.4,221,156,88
953,-11.6411890,166.9374920,12.4,204,157,87
954,-11.6412480,166.9375460,12.0,216,157,88
955,-11.6413360,166.9375670,11.4,228,157,89
956,-11.6414280,166.9375780,11.0,226,156,88
957,-11.6415260,166.9375670,10.4,229,157,88
958,-11.6416240,166.9375990,9.8,231,156,89
959,-11.6416960,166.9376740,9.6,231,156,89
960,-11.6417220,166.9377600,9.4,220,156,89
961,-11.6417220,166.9378670,9.4,225,156,89
962,-11.6417110,166.9379750,9.4,220,156,87
963,-11.6417000,166.9380820,9.6,222,156,87
964,-11.6416960,166.9381890,9.6,218,157,87
965,-11.6417110,166.9382970,9.6,268,157,88
966,-11.6417390,166.9383930,9.6,281,157,87
967,-11.6417670,166.9385000,9.6,282,157,87
968,-11.6417740,166.9385860,9.6,270,157,87
969,-11.6417650,166.9386940,9.6,194,157,85
970,-11.6417500,166.9388010,9.6,216,157,84
971,-11.6417310,166.9388970,9.6,200,157,85
972,-11.6417110,166.9390050,9.6,225,158,87
973,-11.6416880,166.9390900,9.6,216,158,88
974,-11.6416670,166.9391980,9.6,212,158,87
975,-11.6416480,166.9392940,9.6,220,158,87
976,-11.6416320,166.9393800,9.6,226,158,87
977,-11.6416080,166.9394870,9.6,225,158,87
978,-11.6415700,166.9395840,9.6,227,158,87
979,-11.6415150,166.9396590,9.4,208,157,86
980,-11.6414500,166.9397130,9.4,213,157,86
981,-11.6413750,166.9397770,9.4,209,157,84
982,-11.6412910,166.9398420,9.4,207,157,84
983,-11.6412030,166.9398740,9.4,209,157,84
984,-11.6411080,166.9398740,9.4,196,156,84
985,-11.6410200,166.9398420,9.4,205,157,84
986,-11.6409410,166.9397770,9.4,217,156,85
987,-11.6408680,166.9397130,9.4,199,156,86
988,-11.6407910,166.9396700,9.6,199,156,85
989,-11.6407030,166.9396380,9.6,191,155,83
990,-11.6406110,166.9396380,9.6,205,155,83
991,-11.6405200,166.9396380,9.6,207,155,87
992,-11.6404320,166.9396270,9.6,206,155,87
993,-11.6403570,166.9395840,9.6,207,155,85
994,-11.6403060,166.9394980,9.6,203,154,86
995,-11.6402670,166.9394230,9.6,212,154,87
996,-11.6402390,166.9393370,9.6,274,154,87
997,-11.6402090,166.9392410,9.6,211,154,88
998,-11.6401700,166.9391660,9.6,220,155,86
999,-11.6401130,166.9390900,9.6,224,155,85
1000,-11.6400330,166.9390260,9.6,229,155,86
1001,-11.6399480,166.9390050,9.6,196,155,88
1002,-11.6398550,166.9389830,9.6,220,155,87
1003,-11.6397600,166.9389720,9.6,217,154,88
1004,-11.6396670,166.9389830,9.6,205,155,89
1005,-11.6395800,166.9390260,9.6,213,155,86
1006,-11.6395130,166.9391010,9.6,202,155,85
1007,-11.6394660,166.9391980,9.6,209,155,84
1008,-11.6394260,166.9392940,9.6,196,155,84
1009,-11.6393900,166.9393800,9.6,200,155,84
1010,-11.6393580,166.9394770,9.6,211,155,85
1011,-11.6393250,166.9395630,9.6,214,155,84
1012,-11.6392940,166.9396590,9.6,206,155,86
1013,-11.6392640,166.9397450,9.6,206,156,86
1014,-11.6392300,166.9398200,9.6,206,155,86
1015,-11.6391890,166.9399170,9.6,199,155,86
1016,-11.6391400,166.9399920,9.6,207,156,86
1017,-11.6390880,166.9400780,9.6,194,156,85
1018,-11.6390330,166.9401630,9.6,188,156,85
1019,-11.6389830,166.9402380,9.6,192,156,85
1020,-11.6389500,166.9403240,9.6,202,156,83
1021,-11.6389390,166.9404210,9.6,217,155,85
1022,-11.6389510,166.9405070,9.6,217,155,87
1023,-11.6389750,166.9405820,9.8,214,155,87
1024,-11.6390090,166.9406780,9.8,210,155,88
1025,-11.6390460,166.9407530,10.0,206,156,88
1026,-11.6390880,166.9408500,10.0,210,155,88
1027,-11.6391320,166.9409250,10.2,208,155,86
1028,-11.6391760,166.9410000,10.2,204,155,86
1029,-11.6392250,166.9410650,10.2,211,155,87
1030,-11.6392720,166.9411400,10.4,214,156,86
1031,-11.6393240,166.9412150,10.4,208,156,87
1032,-11.6393830,166.9412680,10.4,202,156,86
1033,-11.6394460,166.9413220,10.4,204,156,86
1034,-11.6395160,166.9413760,10.4,197,156,85
1035,-11.6395830,166.9414400,10.4,199,156,86
1036,-11.6396490,166.9415040,10.4,199,156,86
1037,-11.6397040,166.9415580,10.4,202,156,86
1038,-11.6397440,166.9416440,10.4,204,156,86
1039,-11.6397650,166.9417300,10.4,189,155,86
1040,-11.6397810,166.9418260,10.4,189,156,86
1041,-11.6397930,166.9419120,10.4,193,156,84
1042,-11.6398190,166.9420090,10.4,196,156,85
1043,-11.6398700,166.9420840,10.4,194,156,84
1044,-11.6399330,166.9421370,10.4,205,156,88
1045,-11.6400010,166.9422020,10.4,187,156,88
1046,-11.6400720,166.9422660,10.4,207,156,84
1047,-11.6401370,166.9423410,10.4,197,156,83
1048,-11.6401800,166.9424160,10.4,203,157,82
1049,-11.6401920,166.9425130,10.4,202,157,83
1050,-11.6401810,166.9426200,10.4,207,157,84
1051,-11.6401510,166.9426950,10.4,209,157,85
1052,-11.6401190,166.9427810,10.4,203,157,85
1053,-11.6400820,166.9428780,10.4,208,156,85
1054,-11.6400440,166.9429530,10.4,199,157,83
1055,-11.6399970,166.9430390,10.4,200,156,82
1056,-11.6399520,166.9431250,10.4,199,156,82
1057,-11.6399090,166.9432000,10.4,192,156,82
1058,-11.6398700,166.9432850,10.4,200,156,82
1059,-11.6398320,166.9433610,10.4,211,156,83
1060,-11.6397950,166.9434360,10.4,195,156,83
1061,-11.6397560,166.9435320,10.4,200,157,83
1062,-11.6397180,166.9436070,10.4,202,156,83
1063,-11.6396810,166.9436820,10.4,209,156,83
1064,-11.6396430,166.9437790,10.4,218,157,83
1065,-11.6396040,166.9438540,10.4,194,156,85
1066,-11.6395670,166.9439290,10.4,194,156,85
1067,-11.6395290,166.9440150,10.4,205,157,84
1068,-11.6394930,166.9441010,10.4,219,157,85
1069,-11.6394550,166.9441870,10.4,215,156,87
1070,-11.6394190,166.9442620,10.4,216,156,87
1071,-11.6393830,166.9443370,10.4,216,156,87
1072,-11.6393470,166.9444330,10.4,206,157,86
1073,-11.6393110,166.9445090,10.4,207,157,85
1074,-11.6392760,166.9445940,10.4,211,157,85
1075,-11.6392410,166.9446800,10.4,208,156,86
1076,-11.6392060,166.9447660,10.4,198,156,85
